ID,name,product_type,price,rating
9892,Blush Brush #2,Face,94.3,1.9
9905,Angled Blush Brush #1,Face,14.9,1.9
9906,Powder Brush #2,Face,120.7,1.9
9918,Small Smudger Brush #10,Eye,28.1,1.9
9922,Concealer Brush #14,Eye,137.7,1.9
9947,Regular & Waterproof Mascara Duo,Eye Palette,87.1,1.9
10030,Everyday Bronzer,Powder,134.9,1.9
10031,178 Piece Ultimate Makeup Palette,Makeup Palette,66.8,1.9
10037,Makeup Clutch Lip Color,Lipgloss,13.9,1.9
10049,Pigment Infusion Blush,Powder,30.4,1.9
10054,Lip Definer,Pencil,39.3,1.9
10068,Powder Highlighter,Loose,19.4,1.9
10070,Velvet-Gel Silica Primer,Primer,34.6,1.9
10105,Complete Color Mineral Highlighter,Powder,131.6,1.9
10118,Eyeshadow,Powder,23.8,1.9
10123,Vanish Foundation,Cream,82.6,1.9
10189,MegaGlo Highlight Powder,Powder,108.3,1.9
10207,Gen Nude Matte Liquid Lipcolor,Liquid,57.7,1.9
10241,212 Tightliner Brush,Eye,33.8,1.9
10247,247 Flat Round Crease Brush,Eye,73.7,1.9
10283,CrÃ¨me Puff Pressed Powder,Pressed Finishing,90.2,1.9
10302,Toleriane Teint Hydrating Water-Cream Foundation (UK),Liquid,42.6,1.9
10303,Perfect Stay Foundation,Liquid,86.4,1.9
10352,Brow Pencil,Pencil,127,1.9
10353,Bronze Booster Glow-Boosting Pressed Bronzer,Powder,107.8,1.9
10354,99% Natural Blush,Powder,32.2,1.9
10391,Lauraâ?�™s Leading Ladies,Lip Palette,97.5,1.9
10395,Holiday 2016 Palette,Eye Palette,124.7,1.9
10399,Pure Nude Highlighter,Powder,105,1.9
10412,Holiday 2016 Face & Eye Palette,Makeup Palette,143.4,1.9
10415,Holiday 2016 Grand Hotel CafÃ© Palette Set,Makeup Palette,71,1.9
10419,O!Mega Bronzer,Powder,90.8,1.9
10459,Mini Audacious Lipstick Coffret (Holiday 2016),Lip Palette,42.5,1.9
10485,Nutcracker Sweet Brush Kit,Makeup Palette,42.2,1.9
10500,Nutcracker Sweet Eye Bag,Eye Palette,107,1.9
10542,Hello Kitty Super Shock Shadow Set,Eye Palette,116.7,1.9
10547,Holiday 2016 Trios,Makeup Palette,116,1.9
10578,Luster Glide Silk Infused Eye Liner,Pencil,93.8,1.9
10586,Lip Ammunition,Lipstick,64.6,1.9
10626,Je Ne Sais Quoi Lip Treatment,Lip Treatment,102.1,1.9
10628,Vitality Lip Flush Lipstick Butter,Lipstick,106.6,1.9
10665,CC+ Matte Blush,Powder,95.2,1.9
10706,Dream Cushion Fresh Face Liquid Foundation,Liquid,13.1,1.9
10713,Moisture Replenishing Lip Balm,Lip Balm,107.7,1.9
10777,Argan Milk Devotion Intensive Hydrating Eye Serum,Hydrating,122.2,1.9
10783,Argan Daily Moisturizer SPF 47 Protect and Perfect Tinted Warm Glow,Moisturizer,92.9,1.9
10797,Argan Oil Hair Serum,Treatment,140.8,1.9
10866,Lipstick,Lipstick,141.5,1.9
10,Nail Lacquer,Nail Color,59.1,2
45,Eye Definer,Eye,50,2
70,Lip Color,Lipstick,44.7,2
74,Long-Wear Cream Shadow Stick,Pencil,109.5,2
91,Sheer Finish Loose Powder,Loose Finishing,142.6,2
102,Treatment Lip Shine,Lipstick,75.4,2
156,12S Brush,Lip,20.4,2
173,12S False Eyelashes by Inglot,False Eyelashes,145.7,2
197,30N False Eyelashes by Inglot,False Eyelashes,54.4,2
202,35S False Eyelashes by Inglot,False Eyelashes,123.6,2
212,46S False Eyelashes by Inglot,False Eyelashes,130.2,2
213,48S False Eyelashes by Inglot,False Eyelashes,102.2,2
275,Nail Polish Corrector,Polish Remover,37.5,2
289,Under Makeup Base,Face,101.4,2
314,Professional Tweezer PP1,Tweezers,137.8,2
342,Eyeliner 254 Brush,Eye,76.9,2
366,Blush 160 Brush,Face,137.4,2
394,Precision Corrector 172 Brush,Face,117.8,2
404,Color Liner,Liquid,19.8,2
453,#141 False Eyelashes,False Eyelashes,63.9,2
489,Strass,Loose,144,2
534,Pretty Amazing Lip Color,Liquid,104,2
551,Advanced Protection SPF 20 Moisturizer: Combination Skin,Lotion,77.9,2
572,Extra Firming Neck Cream,Cream,97.1,2
602,Precision Concealer,Face,107.1,2
605,Prime Time Foundation Primer,Face,66.7,2
656,Foundation,Face,62.8,2
690,Tweezerman for Benefit Slant Tweezer,Tweezers,101.8,2
722,No Chips Ahead Top Coat,Top Coat,27.5,2
737,On a Clear Day,Top Coat,91.2,2
753,Nail Lacquer,Nail Color,130.7,2
762,No-Chip Top Coat,Top Coat,94.6,2
771,Loosen Up,Treatment,82.9,2
784,Non Acetone Polish Remover,Polish Remover,91.4,2
801,Ultimate Oval #10,Nail,20.6,2
839,Lavender Sage Foot Scrub,Exfoliators & Scrubs,143.2,2
848,Calcium Shield Nail Builder,Treatment,47.6,2
864,Magnifique French Manicure Topcoat,Top Coat,102.6,2
900,Cuti-Quench Cuticle CrÃ¨me,Cream,90.1,2
945,Precious,False Eyelashes,139.8,2
951,Stormy,False Eyelashes,141.8,2
977,Sheer Eye Shadow,Powder,123.6,2
979,Complete Eye Palette,Eye Palette,131.3,2
982,Calligraphy,Liquid,47.5,2
1003,Solar Tan Self-Tanning Primer,Self-Tanner,44.3,2
1018,Bronzer,Powder,144.6,2
1052,Two-In-One Base,Base Coat,18.7,2
1059,Kaleidoscope Face Kit,Face Palette,93.4,2
1071,Lip Tar,Liquid,138.6,2
1078,Short Shader #6,Eye,27,2
1080,Tapered Blending #4,Eye,147.7,2
1100,Continuous Renewal Complex Small,Cream,142,2
1181,Gommage Microperle Eclat Maxiumum Radiance Exfoliating Gel,Facial Exfoliator,115.5,2
1182,Highlighter & Blush,Powder,10.9,2
1207,Les Tissages de Chanel Blush Duo Tweed Effect,Powder,115.2,2
1246,Sublimage La CrÃ¨me Ultimate Skin Regeneration - Texture Fine,Cream,108.9,2
1267,Addict Extreme Lip Color,Lipstick,72.4,2
1312,Dior Prestige Satin Brightening UV Base SPF 50,Cream,38.7,2
1342,Diorshow Maximizer Lash Plumping Serum,Eyelash,106.8,2
1359,Diorsnow White Reveal Extreme Cooling Gel Mask,Hydrating,49.3,2
1426,Rouge Nude Lip Color,Lipstick,23.9,2
1430,Top Coat,Top Coat,147.8,2
1512,Lip conditioner,Lip Balm,38.1,2
1546,Resilience Lift Firming/Sculpting Eye CrÃ¨me,Eye Cream,73.1,2
1558,Sumptuous Extreme Waterproof,Volumizing,24,2
1566,Verite Special EyeCare,Eye Cream,100.9,2
1601,Eyes to Kill Excess Mascara,Volumizing,85.6,2
1640,Rouge d'Armani Sheer Lipstick,Lipstick,18.4,2
1642,Shaving Cream Skin Minerals Men,Cream,130.3,2
1649,Soft Lash Mascara,Eye,110.3,2
1670,Aqua Allegoria Jasminora,Fragrance,23.9,2
1677,Cils dâ?�™Enfer Maxi Lash Mascara,Volumizing,106.1,2
1712,Lâ?�™Art et la Matiere Cruel Gardenia,Fragrance,136,2
1801,Vol de Nuit,Fragrance,118.8,2
1868,Absolue Hand,Cream,121.4,2
1906,Color Design Infinite 24H,Powder,29,2
1910,Concealer #8,Eye,111.9,2
1918,Dual-End Liner & Shadow #18,Eye,35.3,2
1951,Khol in Love,Pencil,36.3,2
1970,Le Stylo Waterproof,Pencil,52.6,2
2033,Blush,Powder,133.8,2
2036,Color Design All-in-One 5 Shadow & Liner Palette,Eye Palette,121.3,2
2063,Age Perfect Rich Restorative Cream Cleanser,Cream,78.8,2
2100,EverCurl Silk and Gloss Dual Oil Care,Oil,102.3,2
2106,Elnett Satin Hairspray Strong Hold,Hair Spray,80.8,2
2168,Ideal Moisture Sensitive Skin Day Lotion SPF 25,Lotion,21.8,2
2179,Lâ?�™OrÃ©al Kids Burst of Sweet Pear Tangle Tamer for All Hair Types,Treatment,80.2,2
2188,Lineur Intense Felt Tip Liquid Eyeliner,Felt-Tip,144.4,2
2229,Studio Line Strong Hold Clear Minded Clean Gel,Gel,125.4,2
2239,Sublime Bronze ProPerfect Salon Airbrush mist Deep natural Tan,Self-Tanner,134.7,2
2245,Sublime Glow Daily body Moisturizer + Natural Skin Tone Enhancer (Medium),Self-Tanner,103.2,2
2266,True Match Naturale Blush,Loose,113.3,2
2278,Vive Pro Glossy Volume Shampoo for Fine Hair,Shampoo,113.2,2
2301,Voluminous Original Mascara,Volumizing,106.3,2
2344,190 Foundation Brush,Face,27.8,2
2400,43 Lash,False Eyelashes,57.5,2
2410,Air of Style,Fragrance,54.9,2
2415,Beauty Powder,Powder,114.4,2
2437,Colour Form Powder,Powder,101.7,2
2467,Glitter Eye Liner,Liquid,18.4,2
2598,Clean Express! Classic Eye Make Up Remover,Makeup Remover,67.6,2
2621,ExpertWear Brow & Eye Pencil,Pencil,91.6,2
2624,Eye Studio Color Pearls Marbleized Eyeshadow,Powder,11.4,2
2630,Eye Studio Master Shape Brow Pencil,Pencil,82.8,2
2644,Great Lash Waterproof Mascara,Thickening,106.1,2
2674,Volumâ?�™ Express Falsies Flared Waterproof,Volumizing,19.9,2
2699,Volum' Express The Rocket Washable Mascara,Volumizing,44.8,2
2700,Volumâ?�™ Express The Rocket Washable Mascara,Volumizing,142,2
2767,Blush #6,Face,16.6,2
2831,Face Duo,Face Palette,29.7,2
2842,#28,Tools,15.6,2
2857,Blender Eye,Eye,78.1,2
2868,Caron Puff Large,Face,149,2
2893,Eyebrow Marker,Liquid,39.4,2
2896,Eyeshadow,Powder,130.5,2
2905,Flat Top,Face,140.8,2
2914,Fuzzy Wuzzy,False Eyelashes,51.6,2
2927,HD Studio Photogenic Primer,Face,86.8,2
2928,High Gloss Top Coat,Top Coat,12.1,2
2932,Jumbo Eye Pencil,Pencil,119.2,2
2951,Nail Hardener,Treatment,130.4,2
2958,Poignant,False Eyelashes,126.1,2
2968,Quick Dry,Fast Dry Coat,43.1,2
2969,Rebel,False Eyelashes,46.6,2
2996,Sugar Mama,False Eyelashes,88.2,2
2999,Super Hero,False Eyelashes,94.7,2
3073,Diamond Collection File,Nail File,104.2,2
3083,Expert Shapers for Hard nails,Nail File,70.2,2
3100,Half Jaw Cuticle Nipper,Tools,47.2,2
3131,Nail Scissors,Tools,39.4,2
3149,Quick Dry Base Coat,Fast Dry Coat,147,2
3165,Super Lustrous Lipstick,Lipstick,30.5,2
3174,Ultimate Tweezer Slant Tip,Tweezers,107.2,2
3178,Blush Palette,Face Palette,19.4,2
3189,24/7 Glide-On Eye Pencil (Eyeliner),Pencil,58.6,2
3209,De-Slick Oil-Control Makeup Setting Spray,Face,70.6,2
3225,Grindhouse,Sharpener,105.2,2
3228,Hoax,False Eyelashes,94.8,2
3268,24/7 Glide-On Shadow Pencil,Pencil,42.5,2
3270,EXTRA Repair Moisturizing Balm,Cream,19.9,2
3292,Ambient Lighting Powder,Pressed Finishing,108.1,2
3336,Gentle Cream Cleanser,Cream,63.2,2
3347,Apricot Skin Renewal Cream For Normal to Combination Skin,Cream,135.2,2
3420,Black Violet,Fragrance,42.2,2
3436,Illuminating Primer,Face,36,2
3439,Intensive Infusion Eye Treatment,Eye Cream,106.5,2
3442,Jasmin Rouge,Fragrance,88,2
3452,Noir Absolute for Eyes,Gel,19.2,2
3455,Oud Wood,Fragrance,121.6,2
3471,Eye Color Quad,Eye Palette,129.1,2
3483,Hammam Deep Exfoliating Mitt,Facial Exfoliator,33.9,2
3495,Kensington Caviar Base Coat,Base Coat,39.6,2
3525,Luxury Face Brush,Face,77.5,2
3527,Anti Aging Face Primer,Face,106.6,2
3541,Brow Duality,Pencil,126,2
3637,Studio Concealer Brush,Face,114.3,2
3641,Studio Glitter Eyeshadow Applicator,Eye,34.7,2
3691,Mineral Blush,Powder,138.7,2
3698,Studio Kabuki Face Brush,Face,119,2
3710,Essential Powder Brush,Face,43.8,2
3770,Brow Powder,Powder,113.7,2
3796,Full-Bodied Lipstick,Lipstick,69.2,2
3799,Veluxe Pearlfusion Eyeshadow,Powder,88.3,2
3810,Featherweight Luxe,Tools,130,2
3882,La Laque Couture Nail Lacquer,Nail Color,15.2,2
3898,S104 Powder Brush Round,Face,110.5,2
3981,#200 Eye Fan Brush,Eye,55.2,2
3995,#244 Large Precision Shader Brush,Eye,118.1,2
4014,#228 Medium Precision Shader Brush,Eye,89,2
4025,Americana Ultra Lightweight Skin Perfecting Primer,Face,62,2
4045,"Be Merry, Be Bright Makeup Palettes",Makeup Palette,64.5,2
4051,Stroke of Midnight Face Palette,Makeup Palette,132.8,2
4077,Tastitint Lip Conditioner,Lip Balm,61.9,2
4086,Eye Palette,Eye Palette,84.4,2
4093,Tobacco Oud Eau de Parfum,Fragrance,100.6,2
4100,Lipstick,Lipstick,105.8,2
4115,4-in-1 SPF 15,Pressed Powder,62.9,2
4122,Absolue Makeup SPF 20,Cream,133.3,2
4130,Active Light,Concealer,119.4,2
4186,AnyWear Multi-Finish SPF 12,Pressed Powder,92.6,2
4187,Aqua Balance,Liquid,108,2
4242,Clean Normal Skin Foundation,Liquid,107.1,2
4253,Clickâ?�™n Conceal,Concealer,150,2
4278,Conceal It,Concealer,149.1,2
4301,Teint Majeur SPF 18,Cream,126.6,2
4349,Correcteur Perfection,Concealer,70.9,2
4353,Correctors,Concealer,90.4,2
4383,Cream to Powder,Cream,39.1,2
4415,Double Matte Oil-Control SPF 15,Liquid,93.5,2
4449,Equalizer Smart for Combination Skin SPF 10,Liquid,137.5,2
4480,Facial Treatment,Cream,69.4,2
4486,Fine Pressed Powder,Pressed Powder,136.6,2
4511,Freshwater Pearl Liquid Foundation,Liquid,93.5,2
4525,Glow Natural,Liquid,63.4,2
4526,Gold Caviar Lifting SPF20 PA+,Liquid,34.6,2
4589,Illumicover Line Smoothing Luminous,Concealer,59.5,2
4612,Just Skin,Tinted Moisturizer,106,2
4646,Liquid,Liquid,59,2
4655,Little Amazing,Concealer,144.5,2
4669,Lucy Light,Mineral,132.9,2
4671,Luminous,Pressed Powder,20.5,2
4771,Multi-Tasking,Concealer,82.5,2
4800,Oil-Free Wet/Dry,Pressed Powder,99.6,2
4806,OneBase,Liquid,121.9,2
4820,Parure Extreme Luminous Extreme Wear,Liquid,56.7,2
4846,Perfect Teint,Concealer,80.6,2
4853,Perfection Lumiere SPF 10,Liquid,42.2,2
4880,Positively Radiant SPF 30,Tinted Moisturizer,45.3,2
4882,Powder,Pressed Powder,54.5,2
4919,Purrr-fect Puss,Mineral,76.5,2
4959,Rice Concealer Pen,Concealer,118.6,2
4965,Save the Day Anti-Acne,Concealer,142.8,2
4967,Secret Concealer,Concealer,117.8,2
4970,Select Moisturecover,Concealer,149.2,2
4997,Silk CrÃ¨me,Cream,131.9,2
5001,Silk Screen,Pressed Powder,63.6,2
5007,Skin Caring SPF 15,Liquid,18.1,2
5032,Smooth Minerals Pressed Powder,Pressed Powder,14.4,2
5039,Smoothers Concealer,Concealer,65.6,2
5042,Smoothing & Brightening,Concealer,123.1,2
5047,So Energetic,Liquid,111,2
5103,Super Basic,Concealer,110.9,2
5118,Sweet Potato Chiffon Cake,Pressed Powder,50.2,2
5128,Teint Parfait,Liquid,79.2,2
5137,The Makeup Lifting SPF 16 PA++,Cream,133.9,2
5147,The Sensual Skin Powder Foundation,Pressed Powder,53.1,2
5176,Triple Stay,Liquid,46.2,2
5197,Two Way Cake,Pressed Powder,69.6,2
5201,Ultimate 600 Series,Cream,129.7,2
5222,Under-Eye,Concealer,77.8,2
5234,Virtual Skin Super-Natural Finish SPF 10,Liquid,110.8,2
5311,Perfection Powder Featherweight Foundation,Pressed Powder,117.4,2
5350,Prep + Prime BB Beauty Balm Compact SPF 30,Cream,119.9,2
5389,Lip Lustre,Liquid,27.1,2
5393,Glossy Lip Color,Lipgloss,26,2
5406,Large Palette,Tools,62,2
5409,Sparkling Top Coat Mascara,Mascara,123.2,2
5436,Dessin du Regard Crayon Yeux Waterproof,Pencil,86.7,2
5505,Cream Eyeliner Brush,Eye,26.8,2
5506,Belle D'Opium,Fragrance,30.9,2
5512,Ombres 5 Lumieres â?��?5 Colour Harmony For Eyes,Eye Palette,111.2,2
5518,Second Skin Cheek Colour,Powder,80.7,2
5520,CrÃ¨me Smooth Lip Colour,Lipstick,131.4,2
5521,HydraTint SPF 15,Tinted,58.2,2
5607,Bronzer,Powder,111.9,2
5613,Bronzing Duo,Cheek Palette,66.6,2
5619,Natural Radiance Bronzer,Powder,23,2
5620,Mineral Glow Pearls,Powder,28.8,2
5625,Minerals Compact Makeup,Pressed Powder,34.6,2
5677,High Impact Waterproof Mascara,Dramatic,20.8,2
5689,High Impact Lip Colour,Lipstick,68.3,2
5691,Different Lipstick,Lipstick,12.3,2
5772,Maracuja Blush & Glow,Liquid,133,2
5815,Pearl Glow Primer,Face,54,2
5884,Mister Radiant,Face,38.2,2
5902,Le Soin Noir,Cream,14.8,2
5903,Le Soin Noir Eye,Eye Cream,30.6,2
5904,Ombre a Fleur de Peau Eyeshadow,Cream,109.7,2
5933,Professional Protective Hand Cream,Hands & Nails,101.4,2
5985,Front of the Line PRO,Liquid,139,2
5994,Diorblush Cheek CrÃ¨me,Cream,112.4,2
5998,Smooth Skin Bronzing Face Powder,Powder,60.8,2
6008,Stay Flawless 15 - Hour Primer,Face,99.2,2
6029,Moisturizer Skin Protectant/Sunscreen SPF 15 ,with SPF,44.6,2
6039,Stickey Base Coat,Base Coat,144.2,2
6044,ColorStay Base Coat,Base Coat,73.7,2
6072,Regard Effect Metallise Eyepencil,Pencil,19.3,2
6102,Studio Minty Lip Gloss,Lipgloss,41,2
6133,Blush Delice,Powder,36.7,2
6135,HiP Jelly Balm,Lip Balm,86.4,2
6143,Nail Lacquer,Nail Color,45,2
6158,ExpertWear Blush,Powder,86.9,2
6177,Lip Lacquer Pot,Lipgloss,23,2
6183,Bronze Booster,Powder,86.2,2
6249,Colourglide Lip Colour,Lipstick,121.8,2
6256,Plump Your Pucker,Plumping,131.1,2
6260,Automatic Eye Liner,Pencil,43.5,2
6271,Lip Color Sheer,Lipstick,36.9,2
6301,Luminous CrÃ¨me Lipstick Duo,Lip Palette,114.3,2
6310,Liquid Crystals Nail Lacquer,Nail Color,113.3,2
6324,Rose Powder Blush,Powder,97.8,2
6346,High Pigment Eyeshadow,Powder,18.8,2
6360,Heavy Metal Loose Glitter,Glitter,42.1,2
6461,Lowlight Sculpting Perfector,Cream,61,2
6537,Gentle Refining Toner,Toner,69.2,2
6547,Lip Brush 30,Lip,36.2,2
6572,Soft Focus Highlighter,Cream,129.1,2
6582,Highlighting Powder (Holiday 2014),Powder,140.3,2
6585,Keepsakes/Lip Bag,Lip Palette,47.3,2
6612,Cream Colour Base (Prabal Gurung),Cream,98.2,2
6655,Glow Illuminating Powder,Powder,113.8,2
6657,Blush Palette,Cheek Palette,93.1,2
6662,Sheer Revolution Lipstick,Lipstick,28.2,2
6723,Smooth Liquid Camo SPF 25,Liquid,105.2,2
6737,The Concealer Perfect Finish,Concealer,47.9,2
6742,The Lift SPF 25,Liquid,85.5,2
6747,Water Fuse Beauty Balm SPF 25 PA++,BB Cream,57.2,2
6748,Renewalist BB Beauty Balm,BB Cream,113.2,2
6752,Clear Difference Complexion Perfecting BB CrÃ¨me SPF 35,BB Cream,142.5,2
6811,Dream Pure BB Cream,BB Cream,103.9,2
6824,BB Cream,BB Cream,69.7,2
6844,Youthful Wear Cosmeceutical Youth-Boosting Spotless SPF 15,Liquid,137.8,2
6862,The Makeup Powdery Foundation,Pressed Powder,149.2,2
6876,CC Cream Daily Correct Broad Spectrum SPF 35,BB Cream,128.3,2
6935,Dual-Intensity Blush Duo,Cheek Palette,35.8,2
6936,Dual-Intensity Blush,Powder,94.6,2
6966,Super Shock Shadow Duo,Eye Palette,130.3,2
6977,Auto-Graphique Eyeliner,Liquid,44,2
7010,Full Metal Shadow,Liquid,12.2,2
7052,Bronzer/Blush,Powder,102.7,2
7064,Box oâ?�™ Powder Duo,Cheek Palette,143.3,2
7081,Summer 2015 Eyeshadow Palette,Eye Palette,94.5,2
7148,Face Palette,Face Palette,148.2,2
7177,Sheer Glow,Liquid,130,2
7178,Studio Waterweight SPF30 Foundation,Liquid,96.7,2
7207,Dream Matte Mousse,Cream,146.6,2
7223,Killer Shine Lip Gloss,Lipgloss,38.9,2
7235,Joues Contraste Lumiere Highlighting Blush,Powder,31.8,2
7238,Colourdrenched Pigment,Powder,78.5,2
7291,Radiance Lift Foundation SPF 15,Liquid,78.2,2
7320,Rock â??�nâ?�™ Kohl,Pencil,33,2
7327,Contour Palette,Face Palette,116.8,2
7362,Chubby Lash Fattening Mascara,Volumizing,45.4,2
7375,Spring 2016 Eyeshadow Palette,Eye Palette,134.3,2
7379,Meteorites Voyage Face Powder (2016),Pressed Finishing,61.7,2
7400,KissKiss Gloss,Lipgloss,130.5,2
7445,All About That Base CC Base Coat,Base Coat,21.5,2
7472,Lumi Magique Foundation (UK),Liquid,57.5,2
7490,Le Teint Touche Eclat Illuminating SPF 19,Liquid,146.3,2
7492,Sugar Lip Treatment SPF 15,Lip Balm,15.8,2
7504,Smooth Effects Foundation,Liquid,85.7,2
7507,Skin Caring Foundation SPF 20,Liquid,20.9,2
7537,High Definition Compact Powder,Pressed Powder,123.3,2
7573,BB Cushion Anti-Aging,Cream,92.8,2
7574,Watery Cushion Concealer,Concealer,95.7,2
7584,Air Cushion XP Matte Finish,Cream,55.6,2
7625,Amuse Bouche Lipstick,Lipstick,66.1,2
7635,Blush Palette,Cheek Palette,120,2
7641,Diamond Eyeliner,Pencil,86.8,2
7647,Summer Glow Contour,Powder,140.5,2
7708,Hydra Fluid Foundation Drops,Liquid,68.2,2
7744,Cream Lip Stain,Liquid,100.1,2
7766,Touche Eclat Le Teint Radiance Awakening Foundation,Liquid,11.7,2
7796,Color Stick Lip,Pencil,124,2
7814,Even True Tri-Complex Skintone Brightening Gel,Face,35,2
7816,Even True Ingrown Hair Soother,Serum,63.8,2
7820,Anti-Bump Shave Gel,Face,38.3,2
7823,Terrybly DensilissÂ® Primer,Face,29.4,2
7834,Eye Powder-Kajal,Powder,84.9,2
7886,Terrybly Densiliss Contouring,Cheek Palette,96.6,2
7901,Classic Color Eyeliner Pencil,Pencil,108.9,2
7918,Metal Rocks Retractable Eyeliner Pencil,Pencil,109,2
7958,Ice Queen Lipstick,Lipstick,14.9,2
7983,PRO Powder Cheek Stain,Powder,120.9,2
7996,Alter Ego Lip Liner,Pencil,15.6,2
8027,Nightlight Party Proof Eye Pencil,Pencil,24.5,2
8049,Long Lasting Brow Shaper Pen,Liquid,17.1,2
8064,Total Intensity Duo Sharpener,Sharpener,86.3,2
8075,Jewel Eye Shadow,Powder,127,2
8083,Magnificent Metals Eye Liner,Cream,72,2
8091,Aqua Glow Perfecting Primer,Face,132.9,2
8116,Retractable Powder Brush #31,Face,135.3,2
8129,All Over Shimmer Powder,Face Palette,102.4,2
8152,Mascara Brush Set,Eye,98.1,2
8185,Spackle Treatment Mattifying Make-Up Primer,Face,77.8,2
8220,Eye Rimz Brush,Eye,50.6,2
8235,Color Enriched Anti-Aging Lipstick,Lipstick,38.1,2
8239,CrÃ¨me Couture Lipstick,Lipstick,98.4,2
8249,Lip Strip Smoothing Sugar Scrub,Lip Scrub,148.1,2
8296,CrÃ¨me Glaze Baked Eyeshadow,Powder,135.7,2
8314,Double Dipped Lipstick,Lipstick,72.9,2
8332,Retractable Waterproof Eyeliner,Pencil,121.3,2
8349,Luxe False Lash,False Eyelashes,103.2,2
8350,Long Lasting 12HR Wear Eye Liner,Felt-Tip,13.7,2
8399,Rouge Balm SPF 20,Lipstick,82,2
8432,Eye Mask,Mask,116.6,2
8436,Super Supreme Body Butter,Cream,62,2
8438,Mud Mask Purifying & Mattifying,Mask,83.6,2
8470,Energizing Moisture Gel,Gel,61.6,2
8526,Pro Flawless Bronzer Brush #46,Face,109.6,2
8533,Classic Setting Powder Brush #53,Face,95.4,2
8551,Pro Press Full Coverage Complexion Brush #66,Face,119.2,2
8567,Classic Precision Liner Brush #92,Eye,39.1,2
8574,hakuho-do + Sephora PRO Large Teardop Pointed Powder Brush,Face,120.3,2
8583,Confetti Sponge Tip Applicators,Tools,115.2,2
8585,Disposable Mascara Wands,Tools,138.5,2
8598,Bounce: Large Round Thermal Ceramic Brush,Hair Tools,127.5,2
8614,Groom: Vented Dual Boar Hair Brush,Hair Tools,20.6,2
8637,MicroSmooth Baked Blush,Powder,110.2,2
8758,Lip Brush,Lip,13.9,2
8779,Nail Art Set,Dual-Ended,86.9,2
8785,Double Ended Cuticle Trimmer,Tools,55.5,2
8830,24 Hour CC Spot Concealer,Liquid,69.5,2
8849,Flawless Finish Liquid Foundation,Liquid,83.1,2
8874,Age Control Foundation,Liquid,72.5,2
8876,Stay Matte,Pressed Finishing,20,2
8919,Long Sexxy Lashes - Lengthening Mascara,Lengthening,95.2,2
8922,Flawless Brow Pencil,Pencil,108.1,2
8944,Small Flocked Puff,Tools,72.5,2
8970,Small Angled Blush Brush #13,Face,146.2,2
8975,Angled Definer Brush #21,Eye,44,2
9021,Lip + Cheek,Cream,145.3,2
9046,Lipstick Crayon,Pencil,67.4,2
9053,Silken Shadow Stick,Pencil,47.8,2
9064,Big Lash Mascara,Volumizing,79.5,2
9065,Magnitude Mascara,Dramatic,122.1,2
9099,Foundation Brush 009,Face,12,2
9133,CrÃ¨me Eyeshadow Crayon,Pencil,75.7,2
9163,Angled Eyeliner Brush,Eye,113.4,2
9175,Contour Brush,Eye,131.8,2
9187,Eye Crease Brush,Eye,146,2
9389,Flawless Face Brush,Face,101.2,2
9438,Small Brush Holder,Tools,90.2,2
9471,Silk Finish 102,Face,148.2,2
9496,Kabuki 120,Face,12.8,2
9501,Stippling 125,Face,88.1,2
9507,Cream Cheek 128,Face,87.3,2
9521,Luxe All Over Shader 222,Eye,149.7,2
9524,Petit Eye Blender 223 (Rose Golden Vol. 2 Edition),Eye,90.8,2
9525,Luxe Defined Crease 224,Eye,40.3,2
9559,Wing Liner 317 (Bamboo Edition),Eye,48.8,2
9562,Smoky Liner 320,Eye,61.9,2
9565,Brow Line 322 (Bamboo Edition),Eye,100.6,2
9566,Brow Line 322 (Rose Golden Vol. 2 Edition),Eye,119.7,2
9577,Luxe Cream Lipstick,Lipstick,144.3,2
9629,Enhancing Eyes Palette,Eye Palette,139.2,2
9694,Precision Eyeliner Brush #14,Eye,101.7,2
9743,Eye Essential Brush Set,Eye Palette,149.3,2
9765,Powder Brush #14,Face,106.5,2
9797,Tapered Eyeshadow Blending Brush #6,Eye,143.1,2
9818,Spooley Brush #2,Eye,67.6,2
9869,Angled Blush Brush #2,Face,17.6,2
9885,Rounded Powder Brush #9,Face,109.6,2
9895,Medium Flat Shadow & Concealer Brush #5,Eye,115.6,2
9934,Long-Lasting Duo Eye Shadow,Eye Palette,36.7,2
10115,i-Divine Eyeshadow Palette,Eye Palette,31.9,2
10131,Summer 2011 Eyeshadow Palette,Eye Palette,19,2
10135,Enchanted Holiday 2010 Sets,Eye Palette,83.4,2
10169,Butterlush Balm,Tinted,103.7,2
10174,Gilded Luxury Bronzer,Loose,101.9,2
10186,Automatic Eyeliner,Pencil,141.6,2
10190,MegaGlo Contour Powder,Powder,98.7,2
10206,Instant Look in a Palette,Makeup Palette,56.9,2
10238,203 Micro Angled Liner Brush,Eye,64.3,2
10272,G5522BkSL Eye Shadow Brush Round,Eye,106.4,2
10344,Long Lasting Liquid Lipstick,Liquid,63.3,2
10350,Eye Colour Contour Smoke & Sculpt Pen,Cream,131.6,2
10379,Rouge Dior Contour Lip liner Pencil,Pencil,34.6,2
10393,Illuminated Trio,Cheek Palette,50.2,2
10470,Beauty Haul Makeup Set,Makeup Palette,126.5,2
10539,Holiday 2016 Quartet,Eye Palette,31.6,2
